MFI ID,MFI Name,MFI Full Name,Country,Region,Last known legal status,Last known profit status
115495,Relief International Iraq,Relief International Iraq,Iraq,Middle East and North Africa,NGO,Non-profit
102859,REMEC NIAYES,REMEC NIAYES,Senegal,Africa,Credit Union / Cooperative,Non-profit
100448,REMECU,Réseau des mutuelles d'épargne et de crédit de l'UNACOIS,Senegal,Africa,Credit Union / Cooperative,Unknown
145988,Remu,Remu DTM Ltd,Kenya,Africa,NBFI,Profit
100688,REMUCI,Réseau MUCREFAB de Côte d'Ivoire,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Non-profit
100745,RENACA,RENACA Bénin,Benin,Africa,Credit Union / Cooperative,Non-profit
101269,RENAPROV Finance SA,RENAPROV Finance SA,Cameroon,Africa,NBFI,Profit
102862,Renesans,Renesans,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
133076,Renrendai,,"China, People's Republic of",East Asia and the Pacific,Other,Unknown
141968,Rentamigo,"Rentamigo, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
148424,Repco,Repco Microfinance Ltd,India,South Asia,NBFI,Profit
101238,Réseau KARABARABA,Réseau KARABARABA,Mali,Africa,Credit Union / Cooperative,Non-profit
104293,Reserv-Altay,Consumer Credit Cooperative 'Reserv-Altay',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102435,Rezerv,"CCC ""Rezerv""",Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Profit
100012,RGVN,RGVN (North East) Microfinance Ltd,India,South Asia,Bank,Profit
100094,RIC,Resource Integration Centre,Bangladesh,South Asia,NGO,Non-profit
101439,RIM,Réseau Interdiocesain de Microfinance,Rwanda,Africa,Credit Union / Cooperative,Unknown
104011,RISE,Rural and Urban Innovative Social Entrepresneurship,India,South Asia,NGO,Non-profit
102656,Rishenglong,Rishenglong MicroCredit Company,"China, People's Republic of",East Asia and the Pacific,NBFI,Profit
104181,Riverbank,Riverbank Credit SACCO Limited,Kenya,Africa,Credit Union / Cooperative,Non-profit
102506,Rivoj Invest,Credit Union 'Rivoj Invest',Uzbekistan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102266,RMCR,Réseau de Micro-institutions de Croissance de Revenus,Mali,Africa,NGO,Non-profit
100517,ROMCOM,ROMCOM,Romania,Eastern Europe and Central Asia,NBFI,Profit
114758,RORES,Rores MED Trust,India,South Asia,NGO,Non-profit
129673,RORS,RORS FINANCE PRIVATE LIMITED,India,South Asia,NBFI,Profit
132151,Roshidon Imkon,Roshidon Imkon,Uzbekistan,Eastern Europe and Central Asia,Unknown,Profit
169609,Rossosh Fund,Rossosh Fund,Russia,Eastern Europe and Central Asia,NBFI,Profit
100315,Rost,Consumer Credit Cooperative 'Rost',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
178525,Royal MFI,Royal MFI,Cambodia,East Asia and the Pacific,Unknown,Unknown
104477,Rozhdestvenskiy,Credit Union Rozhdestvenskiy,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101672,RPK,Rajarata Praja Kendraya,Sri Lanka,South Asia,NBFI,Profit
100858,RPMI,Rangtay sa Pagrang-ay Microfinance Inc.,Philippines,East Asia and the Pacific,NGO,Non-profit
100123,RRF,Rural Reconstruction Foundation  Jessore,Bangladesh,South Asia,NGO,Non-profit
100890,RSN,Rajapur Seva Niketan,India,South Asia,NGO,Unknown
134673,RUFI,Rural finance Initiative,South Sudan,Africa,NBFI,Profit
100223,Ruhuna,Ruhuna Development Bank,Sri Lanka,South Asia,NBFI,Profit
169693,Rukiga,RUKIGA SAVINGS AND CREDIT SCHEME CO-OPERATIVE SOCIETY LIMITED,Uganda,Africa,Credit Union / Cooperative,Unknown
116437,Rupia,Rupia Micro-Credit Limited,Kenya,Africa,NBFI,Unknown
100278,Rural Finance Corporation,Rural Finance Corporation,Moldova,Eastern Europe and Central Asia,NBFI,Profit
102423,Rus,CCC 'Rus',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100067,RUSCA,Rubaare Modern Rural Savings & Credit Development Association Ltd.,Uganda,Africa,NBFI,Profit
169342,Rushdi Zanon,"Microloan Organisation ""Rushdi Zanon""",Tajikistan,Eastern Europe and Central Asia,NBFI,Profit
132154,RWDC,Rural Women Development Center,Nepal,South Asia,NGO,Non-profit
101070,Saadhana,Saadhana Microfin,India,South Asia,NGO,Non-profit
170582,Saath Development,Saath Development Society,Pakistan,South Asia,NGO,Unknown
100189,Sabaragamuwa,Sabaragamuwa Development Bank,Sri Lanka,South Asia,NBFI,Profit
100393,SABR,SABR,Uzbekistan,Eastern Europe and Central Asia,NBFI,Profit
178017,SAC PELILEO,COOPERATIVA DE AHORRO Y CREDITO INDIGENA SAC PELILEO LTDA.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
169660,SACCO Akabando,SACCO Akabando,Rwanda,Africa,Credit Union / Cooperative,Unknown
165381,SACCO CSTCR,SACCO CSTCR,Rwanda,Africa,Credit Union / Cooperative,Profit
116730,SACCO Dukungahare Ruhango,SACCO Dukungahare Ruhango,Rwanda,Africa,Credit Union / Cooperative,Unknown
170627,SACCO Kotuki,SACCO Kotuki,Rwanda,Africa,Credit Union / Cooperative,Unknown
169591,SACCO Murunda,SACCO Indashyikirwa Za Murunda,Rwanda,Africa,Credit Union / Cooperative,Unknown
116754,SACCO Ubaka,SACCO Ubaka,Rwanda,Africa,Credit Union / Cooperative,Unknown
176790,SACHAK,Sachak Microfinance Plc,Cambodia,East Asia and the Pacific,Unknown,Unknown
159496,SACRED,SACRED,Philippines,East Asia and the Pacific,NGO,Non-profit
100626,Safco Support,Safco Support Foundation,Pakistan,South Asia,NBFI,Profit
165383,Sager Ganza,SAGER GANZA MICROFINANCE LIMITED,Rwanda,Africa,NBFI,Profit
104276,Saglasie 96,Rural credit cooperative 'Saglasie 96',Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
176781,SAHAKA,SAHAKA Microfinance Institution Plc,Cambodia,East Asia and the Pacific,Unknown,Unknown
176797,SAHAKRINPHEAP,SAHAKRINPHEAP Microfinance Plc,Cambodia,East Asia and the Pacific,Unknown,Unknown
102434,Sahara Mahila,Sahara Mahila Saving & Credit Cooperative Society Ltd,Nepal,South Asia,Credit Union / Cooperative,Non-profit
149992,Sahara Nepal SACCOS,Sahara Nepal Savings and Credit Co-operative Society Ltd,Nepal,South Asia,Credit Union / Cooperative,Profit
114744,Sahara Utsarga,Sahara Utsarga Welfare Society,India,South Asia,NGO,Non-profit
102326,Sahayata,SAHAYATA MICROFINANCE PRIVATE LIMITED,India,South Asia,NBFI,Profit
138275,Sahayog,Sahayog Microfinance Ltd,India,South Asia,NBFI,Profit
104409,saija,Saija Finance Pvt Ltd,India,South Asia,NBFI,Profit
101769,SAILD,Service d’Appui aux Initiatives Locales de Développement,Cameroon,Africa,NGO,Non-profit
100267,Saint,Saint Bangladesh,Bangladesh,South Asia,NGO,Non-profit
102041,Sajida,Sajida Foundation,Bangladesh,South Asia,NGO,Non-profit
104306,Sakhi Samudaya,Sakhi Samudaya Kosh (SSK),India,South Asia,NGO,Non-profit
104369,Salym Finance,MCC 'Salym Finance',Kyrgyzstan,Eastern Europe and Central Asia,NBFI,Profit
102627,Samasta,Samasta Microfinance Ltd,India,South Asia,NBFI,Profit
162039,Sambandh,Sambandh Finserve Pvt Ltd,India,South Asia,NBFI,Profit
178057,SAMBAT Finance,SAMBAT Finance,Cambodia,East Asia and the Pacific,NBFI,Unknown
167344,Samchi Credit Limited,Samchi Credit,Kenya,Africa,NBFI,Profit
144320,Samhita,Samhita Community Development Services,India,South Asia,NGO,Non-profit
104278,Samokov 96,Rural Credit Cooperative 'Samokov 96',Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104486,Samozvet,CCCC Samozvet,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
176769,SAMRITHISAK,SAMRITHISAK MICROFINANCE LIMITED,Cambodia,East Asia and the Pacific,Unknown,Unknown
102327,Samrudhi MicroFin,Samrudhi MicroFin Society,India,South Asia,NGO,Non-profit
101637,San Credit,TOO MCO San Credit,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
103701,Sanchetna,Sanchetna Financial Services,India,South Asia,NBFI,Profit
100792,Sangamam,Sangamam WMTC Society Ltd.,India,South Asia,Credit Union / Cooperative,Non-profit
100031,Sanghamithra,Sanghamitra Rural Financial Services,India,South Asia,NGO,Non-profit
102329,Sanghatitha,Sanghatitha Mahila MACS Federation,India,South Asia,Credit Union / Cooperative,Unknown
102330,Sanginee,SANGINEE SECONDARY CO-OPERATIVE LTD,India,South Asia,Credit Union / Cooperative,Unknown
102946,Santander Microcrédito,Santander Microcrédito Assessoria Financeira S.A,Brazil,Latin America and The Caribbean,NBFI,Profit
101835,SAO MFI,Share an Opportunity MFI,Uganda,Africa,Other,Non-profit
101714,São Paulo Confia,Crédito Popular Solidário - São Paulo Confia,Brazil,Latin America and The Caribbean,NGO,Non-profit
102203,Sarala,Sarala Women Welfare Society,India,South Asia,Other,Non-profit
170596,Sarala development,Sarala Development & Microfinance Pvt Ltd,India,South Asia,NBFI,Profit
104522,Sarbon,Credit Union Sarbon,Uzbekistan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101674,Sareeram,Sareeram Sri Lanka National Foundation,Sri Lanka,South Asia,NGO,Non-profit
101962,Sartawi,Fundación Sartawi,Bolivia,Latin America and The Caribbean,NGO,Non-profit
104332,Sarvati Vahsh,Microloan Fund Sarvati Vahsh (former Vahsh Microfin),Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
100021,Sarvodaya Nano,Sarvodaya Nano Finance Ltd,India,South Asia,NBFI,Profit
100603,SAS,SUGDAGROSERV,Tajikistan,Eastern Europe and Central Asia,NBFI,Non-profit
141200,SaSomSab,SaSomSab NDTMFI,Laos,East Asia and the Pacific,NBFI,Profit
100681,Sathapana Bank,Sathapana Bank Plc,Cambodia,East Asia and the Pacific,NBFI,Profit
100020,Satin,Satin Creditcare Network Ltd,India,South Asia,NBFI,Profit
100480,Sator,Sator Ltd.,Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
176822,Satya MicroCapital,Satya MicroCapital Limited,India,South Asia,NBFI,Profit
102342,Save the Poor,Save the Poor,Pakistan,South Asia,NGO,Unknown
102108,saving for changes,saving for changes,Mali,Africa,Unknown,Unknown
102486,Saynhai Samphanh DTMFI,Saynhai Samphanh DTMFI,Laos,East Asia and the Pacific,NBFI,Profit
100150,SB Bank,Swabalamban Laghubitta Bittiya Sanstha Limited,Nepal,South Asia,Rural Bank,Profit
100773,SBACD,Sharkia Businessmen's Association for Community Development,Egypt,Middle East and North Africa,NGO,Non-profit
100116,SBD,Swanirvar Bangladesh,Bangladesh,South Asia,NGO,Non-profit
166526,Sberkassa 24,Sberkassa 24,Russia,Eastern Europe and Central Asia,NBFI,Unknown
101255,SBS,Union of Bank Workers,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
141582,SCCU,St. Catherine Co-operative Credit Union Limited,Jamaica,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102072,SCDA,Sohag Community Development and Children with Special Needs Association,Egypt,Middle East and North Africa,NGO,Non-profit
102428,SCDC,Shrijana Community Development Center,Nepal,South Asia,NBFI,Profit
102458,Schans,Schans,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102408,SCJ,SCJ Microfinance Program,Vietnam,East Asia and the Pacific,Other,Unknown
100316,SCMPC,Santa Catalina Multi-Purpose Cooperative,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Non-profit
100136,SCSCS,Shuuku Cooperative Savings & Credit Society Ltd.,Uganda,Africa,Credit Union / Cooperative,Non-profit
127867,SCU Houaseachalerm,HuasaeChaleun Saving and Credit Union,Laos,East Asia and the Pacific,Credit Union / Cooperative,Profit
140670,SCU Huamchaiphathana,SCU Houamchay Phatthana,Laos,East Asia and the Pacific,Credit Union / Cooperative,Unknown
170587,SCU Keosamphan,SCU Keosamphan,Laos,East Asia and the Pacific,NBFI,Profit
102491,SCU Luang Prabang,SCU Luang Prabang,Laos,East Asia and the Pacific,Other,Unknown
127868,SCU Mittaphap,Mithaphab Saving and Credit Union,Laos,East Asia and the Pacific,Credit Union / Cooperative,Profit
175280,SCU Nonghaikhok,SCU Nonghaikhok,Laos,East Asia and the Pacific,Credit Union / Cooperative,Unknown
146000,SCU Paksong,,Laos,East Asia and the Pacific,Credit Union / Cooperative,Profit
102490,SCU Seno,Seno Saving and Credit Union,Laos,East Asia and the Pacific,Other,Profit
102494,SCU Songkone,SCU Songkone,Laos,East Asia and the Pacific,Other,Unknown
127870,SCU Van Mai,Vanmai Saving and Credit Union,Laos,East Asia and the Pacific,Credit Union / Cooperative,Profit
101383,SDBL,Sanasa Development Bank Ltd,Sri Lanka,South Asia,NBFI,Profit
100081,SDC,Society Development Committee,Bangladesh,South Asia,NGO,Non-profit
169677,SDI,Society for Development Initiatives,Bangladesh,South Asia,NGO,Non-profit
100084,SDS,Shariatpur Development Society,Bangladesh,South Asia,NGO,Non-profit
116928,SDSA,SDSA,Niger,Africa,NGO,Non-profit
100336,SEAP,Self-Reliance Economic Advancement Programme,Nigeria,Africa,NGO,Non-profit
100403,Seawatch,Seawatch,Zimbabwe,Africa,Other,Profit
132909,Seba Rahara,SEBA Rahara,India,South Asia,NGO,Non-profit
116220,SEBADERS,Services d’Epargne à la Base pour le Développement Rural et Social,Togo,Africa,NBFI,Non-profit
100629,SED,Small Enterprise Development (SED) Company  Ltd.,Thailand,East Asia and the Pacific,NBFI,Profit
101516,SEDA,The center of small enterprises development assistance,Vietnam,East Asia and the Pacific,NGO,Non-profit
101214,SEED,SEED Development Group,Kenya,Africa,NGO,Non-profit
100063,SEEDS,Sarvodaya Economic Enterprise Development Services,Sri Lanka,South Asia,NBFI,Non-profit
100449,SEF-ARM,SEF International Universal Credit Organization - Armenia,Armenia,Eastern Europe and Central Asia,NBFI,Profit
101695,SEFIA,"Servicios Financieros Alternativos S.A. de C.V., S.F.P.",Mexico,Latin America and The Caribbean,NBFI,Profit
100435,SEF-TZA,Small Enterprises Foundation (Tanzania),Tanzania,Africa,NGO,Non-profit
100096,SEF-ZAF,Small Enterprise Foundation (South Africa),South Africa,Africa,NGO,Non-profit
104237,SEIL,S.E. Investments Limited,India,South Asia,NBFI,Profit
101500,Seilanithih,Seilanithih,Cambodia,East Asia and the Pacific,NBFI,Profit
101952,SELFINA,SERO Lease and Finance Ltd,Tanzania,Africa,NBFI,Non-profit
101230,SEM Fund,Sénégal Ecovillage Microfinance,Senegal,Africa,NGO,Non-profit
169610,Semiluki Fund,Semiluki Fund,Russia,Eastern Europe and Central Asia,NBFI,Profit
141585,Serca,Servicios Corporativos Áurea S.C. DE R.L. DE C.V.,Mexico,Latin America and The Caribbean,Credit Union / Cooperative,Profit
178308,Serey,Serey Oudom,Cambodia,East Asia and the Pacific,Unknown,Unknown
101802,Serviamus,Serviamus Foundation Inc,Philippines,East Asia and the Pacific,NGO,Non-profit
141969,Servicios de Microsol,"Servicios de Microsol, S.A. de C.V., SOFOM ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
100025,SEVA Microfoundation,Social Education and Voluntary Action,India,South Asia,NBFI,Profit
101052,Sewa Bank,Shri Mahila Sewa Sahakari Bank Ltd,India,South Asia,Bank,Profit
101673,SEWA Finance,SEWA Finance,Sri Lanka,South Asia,NBFI,Profit
114756,SEWA MACTS,SEWA MACTS Federation Limited,India,South Asia,Credit Union / Cooperative,Non-profit
101907,SEYAMFI,Shashemene Iddirs Yelimat Agar,Ethiopia,Africa,NBFI,Profit
100678,SFPI,Specialized Financial and Promotional Institution,Ethiopia,Africa,NBFI,Profit
101914,SFSD,Social Foundation for Sustainable Development,Yemen,Middle East and North Africa,NGO,Non-profit
152506,SGK,Shangathita Gramunnyan Karmasuchi,Bangladesh,South Asia,NGO,Non-profit
169667,Shadab Rural,Shadab Rural Development Organization,Pakistan,South Asia,NGO,Non-profit
169630,Shah Sami,Shah Sami Sachal Foundation,Pakistan,South Asia,NGO,Non-profit
101083,Shakti Foundation,Shakti Foundation for Disadvantaged Women,Bangladesh,South Asia,NGO,Non-profit
170166,Shakti Mahila,SHAKTI MAHILA SANGH BAHUUDDESIYE SAHKARI SAMITI MARYADIT MAJHOLI,India,South Asia,NGO,Unknown
100697,Shalupe,Shalupe,"Congo, Democratic Republic of the",Africa,Other,Unknown
162185,Shanghai ChangDai,Shanghai ChangDai Internet Technology Co Ltd,"China, People's Republic of",East Asia and the Pacific,Other,Unknown
140618,Shanxi Jinzhong RPAA,Shanxi Jinzhong Rural Poverty Alleviation Association,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
100017,Share,Share Microfin Ltd,India,South Asia,NBFI,Profit
102468,Share MACTS,The Share Mutually Aided Co-operative Thrift Society Limited,India,South Asia,Credit Union / Cooperative,Non-profit
101829,SHARP,Self-Help and Rehabilitation Program,Bangladesh,South Asia,NGO,Non-profit
114981,Sherdor,Credit Union Sherdor,Uzbekistan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
149112,Shikhar,Shikhar Microfinance Pvt Ltd,India,South Asia,NBFI,Profit
128984,SIA N SON,SIA N SON MF,Benin,Africa,NGO,Non-profit
104205,Siam Bank,Siam Bank,Philippines,East Asia and the Pacific,Rural Bank,Profit
104479,Sibirskiy credit,CCCC Sibirskiy credit,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
162509,Sichuan Xinfu MCC,Sichuan Xinfu MCC,"China, People's Republic of",East Asia and the Pacific,Other,Unknown
102093,Sichuan Yilong Huimin County Bank,Sichuan Yilong Huimin County Bank,"China, People's Republic of",East Asia and the Pacific,Unknown,Unknown
100125,Sidama,Sidama,Ethiopia,Africa,NBFI,Profit
100609,Sidian Bank,Formerly K-Rep Bank,Kenya,Africa,Bank,Profit
150697,Siembra,"Sociedad Integral Emprendedora Siembra, SAPI de C. V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
104941,Siempre Creciendo,"Siempre Creciendo, SA de CV, SOFOM ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
102331,SIFFS,South Indian Federation of Fishermen Societies,India,South Asia,Unknown,Non-profit
126966,Silver Upholders,Silver Upholders Ltd,Uganda,Africa,NBFI,Profit
132024,Silvereen,Silvereen Microcredit Company Ltd,Sri Lanka,South Asia,NBFI,Profit
100392,Sinapi Aba Trust,Sinapi Aba Trust,Ghana,Africa,NGO,Non-profit
176662,Sindh MFB,Sindh Microfinance Bank Ltd.,Pakistan,South Asia,Bank,Unknown
143473,Sindh Rural,Sindh Rural Support Organization,Pakistan,South Asia,NGO,Profit
100521,SINERGIJA,SINERGIJAplus,Bosnia and Herzegovina,Eastern Europe and Central Asia,NBFI,Non-profit
100552,SIPEM,Société d'Investissement pour la Promotion des Entreprises à Madagascar,Madagascar,Africa,NBFI,Profit
101841,SISDO,SISDO,Kenya,Africa,NGO,Non-profit
100019,Siyakhula,Siyakhula Micro Business Finance,South Africa,Africa,NGO,Non-profit
162241,SIZA CAPITAL SA,Rosandra Holdings Ltd,South Africa,Africa,NBFI,Profit
100894,SKDRDP,Shri Kshethra Dharmasthala Rural Development Project,India,South Asia,NGO,Non-profit
101765,SKS  Foundation,Samaj Kallyan Sangstha,Bangladesh,South Asia,NGO,Non-profit
132156,SLBBL,Swarojgar Laghubitta Bikas Bank Limited,Nepal,South Asia,Bank,Unknown
165345,"Small Credit Fund For Housing Refurbishment, Da Nang","Small Credit Fund For Housing Refurbishment, Da Nang",Vietnam,East Asia and the Pacific,Unknown,Unknown
169049,SMART CREDIT,SMART CREDIT,Moldova,Eastern Europe and Central Asia,NBFI,Profit
100731,SMEP MFB,SMEP Microfinance Bank Limited,Kenya,Africa,NBFI,Non-profit
132408,SMGBK,Society For Model Gram Bikash Kendra,India,South Asia,NGO,Non-profit
104310,SMILE,S.M.I.L.E. Microfinance Ltd,India,South Asia,NBFI,Profit
104245,Smilyan,Rural Credit Cooperative 'Smilyan',Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101688,SMS,Sreema Mahila Samity,India,South Asia,Credit Union / Cooperative,Non-profit
101446,SMT,Salone Microfinance Trust,Sierra Leone,Africa,NGO,Non-profit
102409,SNV NAPA,NAPA Quảng Bình,Vietnam,East Asia and the Pacific,Unknown,Unknown
165342,Soc Trang Fund for Poor Women,Soc Trang Fund for Poor Women,Vietnam,East Asia and the Pacific,Unknown,Unknown
102953,SOCIALCRED,SOCIALCRED - Sociedade de Crédito ao Microempreendedor S/A,Brazil,Latin America and The Caribbean,NBFI,Profit
117031,Sociedad Enlace,Sociedad Enlace S.A. de C.V. SOFOM ENR,Mexico,Latin America and The Caribbean,NBFI,Profit
100126,Society for Social Services,Society for Social Services,Bangladesh,South Asia,NGO,Non-profit
170667,Socio Lite Foundation,Socio Lite Foundation,Myanmar (Burma),East Asia and the Pacific,NGO,Non-profit
103789,SOCRED,SOCRED S/A - Sociedade de Crédito ao Microempreededor Ltda.,Brazil,Latin America and The Caribbean,NBFI,Profit
100351,SOCREMO,SOCREMO - Banco de Microfinanças de Moçambique,Mozambique,Africa,Bank,Profit
101046,Sodeistviye (Pyatigorsk),CCCC 'Sodeistviye' (Pyatigorsk),Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100385,Sodeystviye,Consumer Credit Cooperative of Citizens 'Sodeystviye',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104313,Sodeystviye-2005,Consumer Credit Cooperative of Citizens 'Sodeystviye-2005',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
101824,Sodruzhestvo,Sodruzhestvo,Russia,Eastern Europe and Central Asia,NGO,Non-profit
104481,Sodruzhestvo_Yaroslavl,Agricultural Credit Cooperative Sodruzhestvo_Yaroslavl,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104451,SOFIA,Société Financière Africaine de Crédit Ltd,Central African Republic,Africa,NBFI,Non-profit
102443,SOFINA,SOFINA,Cameroon,Africa,NBFI,Profit
141973,SOFIPA,"SOFIPA, S.A.P.I. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
100177,SOGESOL,Société Générale Haïtienne de Solidarité,Haiti,Latin America and The Caribbean,NBFI,Profit
104373,Soglasiye,Soglasiye,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Profit
104482,Soglasiye_Cheboksary,Agricultural Credit Cooperative Soglasiye_Cheboksary,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
176734,SohibKorBank,SohibKorBank,Tajikistan,Eastern Europe and Central Asia,Bank,Unknown
169675,SOJAG,Somaj O Jati Gathan,Bangladesh,South Asia,NGO,Unknown
116496,Solecs -coopers,Solecs -coopers,Burundi,Africa,NBFI,Profit
101407,SOLFI,"SOLFI, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
102119,Solid Fund,Solid Fund,Cameroon,Africa,Credit Union / Cooperative,Unknown
104345,Solidarnost,Solidarnost,Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102987,Solución Asea,"Solución Asea, S.A. de C.V., S.F.P.",Mexico,Latin America and The Caribbean,NBFI,Profit
102879,Soluciones Cabales del Noreste,"Soluciones Cabales del Noreste, S.A. DE C.V.",Mexico,Latin America and The Caribbean,NBFI,Profit
102877,Soluciones Fresnos del Norte,"Soluciones Fresnos del Norte, S.A. de C.V.  (antes Soluciones Reales del Norte)",Mexico,Latin America and The Caribbean,NBFI,Profit
141972,Soluciones y Oportunidades,"Soluciones y Oportunidades, S.A. de C.V. SOFOM ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
102347,SOLVE,Society of Local Volunteers Efforts Nepal,Nepal,South Asia,NGO,Profit
141971,SOMIC,Sociedad Operadora de Microfinanzas SAPI de C.V. SOFOM ENR.,Mexico,Latin America and The Caribbean,NBFI,Profit
101372,Sonata,Sonata Finance Pvt Ltd,India,South Asia,NBFI,Profit
136008,Sonatra,Sonatra Microfinance Institution Plc.,Cambodia,East Asia and the Pacific,Unknown,Unknown
102025,Sonzele RB,Sonzele Rural Bank,Ghana,Africa,Rural Bank,Profit
100595,Soro Yiriwaso,Soro Yiriwaso,Mali,Africa,NGO,Non-profit
100437,SOS Women,SOS Women,Cameroon,Africa,Credit Union / Cooperative,Non-profit
101893,South Akim RB,South Akim RB,Ghana,Africa,Rural Bank,Profit
127872,Souykan Phathana NDMFI,Souay Kan Phatthana NDTMFI,Laos,East Asia and the Pacific,NBFI,Profit
100644,Soyuz,Consumer Credit Cooperative of Citizens 'Soyuz',Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104523,Soyuz Kirovskiy,CCCC Soyuz Kirovskiy,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104341,Soyuz-Khimik,Soyuz-Khimik,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104374,SoyuzKredit,SoyuzKredit,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104327,Soyuz-Primorye,Soyuz-Primorye,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100027,Spandana,Spandana Sphoorty Financial Ltd,India,South Asia,NBFI,Profit
128172,SPBD Fiji,SPBD Microfinance (Fiji) Ltd.,Fiji,East Asia and the Pacific,NBFI,Unknown
100724,SPBD Samoa,South Pacific Business Development,Samoa,East Asia and the Pacific,NGO,Profit
152740,SPBD SI,SPBD Microfinance (Solomon Islands) Ltd,Solomon Islands,East Asia and the Pacific,NBFI,Profit
106102,SPBD Tonga,SPBD Microfinance Limited (Tonga),Tonga,East Asia and the Pacific,NGO,Non-profit
102333,SPED,Society For People's Education & Development,India,South Asia,NGO,Unknown
101708,SPGBB,Sudur Pashimanchal Grameen Bikash Bank,Nepal,South Asia,Rural Bank,Profit
104321,Spitamen Bank,Spitamen Bank,Tajikistan,Eastern Europe and Central Asia,Bank,Profit
165406,Springboard Capital,Springboard Capital Limited,Kenya,Africa,NBFI,Profit
100121,SRSP,Sarhad Rural Support Programme,Pakistan,South Asia,NGO,Non-profit
149105,SSD,Society for Social Development,India,South Asia,NGO,Unknown
104515,SSFSBS,Sverdlovskiy Regional SME Support Fund,Russia,Eastern Europe and Central Asia,NGO,Non-profit
100111,ST,Sangkalpa Trust,Bangladesh,South Asia,NGO,Non-profit
102033,St Peters Coop CU,St Peters Cooperative Credit Union,Ghana,Africa,Credit Union / Cooperative,Profit
104342,Stanichnik,Consumer Credit Cooperative of Citizens Stanichnik,Russia,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
100055,Star Microfin,Star Microfin Service Society,India,South Asia,NGO,Non-profit
101220,START,MFI START,Kosovo,Eastern Europe and Central Asia,NGO,Non-profit
115982,STCCU,St Thomas Co-operative Credit Union,Jamaica,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
170173,STEP,Sampurna Training and Entrepreneurship Programme,India,South Asia,NGO,Profit
104260,Stopanin,Credit Cooperative 'Stopanin',Bulgaria,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
102188,SU,Sahara Uttarayan,India,South Asia,NGO,Non-profit
102230,SUFIRMA,"SUFIRMA, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
170619,Suma Financiera,Suma Financiera S.A.,Panama,Latin America and The Caribbean,NBFI,Profit
145989,Sumac MFB,Sumac Microfinance Bank,Kenya,Africa,NBFI,Profit
